customer_id,signup_date,home_store,annual_visits,online_ratio,ltv_estimate,first_purchase_date,last_purchase_date,region,loyalty_member,total_purchases,total_spent,avg_purchase_value,visits_2023,has_escalation,escalation_reason,customer_rating
5011,08-11-2023,YYC-SE,6,0.09,89.65,08-11-2023,29-09-2024,Calgary SE,FALSE,7,360.45,51.49,5,FALSE,None,4.04
5012,15-10-2024,YYC-DT,5,0.08,91.97,15-10-2024,21-05-2024,Calgary Downtown,FALSE,1,61.33,61.33,3,TRUE,Damaged Book,3.64
5013,14-07-2020,YYC-NW,14,0.19,226.43,14-07-2020,04-07-2023,Calgary NW,FALSE,59,2003.94,33.97,14,FALSE,None,3.39
5014,19-05-2020,YYC-SE,6,0.24,100.56,19-05-2020,18-10-2020,Calgary SE,FALSE,30,2670.1,89,6,FALSE,None,4.01
5015,23-03-2023,YYC-NW,2,0.13,233.29,23-03-2023,27-04-2024,Calgary NW,FALSE,3,77.23,25.74,2,FALSE,None,4.01
5016,14-02-2024,YYC-DT,3,0.62,61.54,14-02-2024,13-07-2024,Calgary Downtown,FALSE,2,178.51,89.26,2,FALSE,None,3.8
5017,05-05-2021,ONLINE,5,0.62,138.23,05-05-2021,07-07-2022,Online,TRUE,15,856.02,57.07,4,FALSE,None,4.33
5018,04-06-2019,YYC-DT,8,0.29,297.43,04-06-2019,14-11-2021,Calgary Downtown,FALSE,35,2869.44,81.98,9,FALSE,None,4.21
5019,04-01-2023,ONLINE,17,0.41,198.81,04-01-2023,28-09-2024,Online,FALSE,36,1459.84,40.55,12,FALSE,None,4.12
5020,19-03-2020,YYC-DT,3,0.14,79.65,19-03-2020,25-01-2023,Calgary Downtown,FALSE,11,904.6,82.24,2,TRUE,Website Issue,3.82
5021,23-12-2020,YYC-DT,14,0.22,16.62,23-12-2020,20-08-2022,Calgary Downtown,TRUE,46,1622.31,35.27,11,FALSE,None,4.41
5022,19-05-2019,YYC-SE,9,0.2,287.15,19-05-2019,15-01-2020,Calgary SE,FALSE,40,1120.67,28.02,10,FALSE,None,4
5023,15-08-2020,YYC-NW,14,0.21,116.31,15-08-2020,31-10-2023,Calgary NW,FALSE,49,4134.17,84.37,15,FALSE,None,4.01
5024,30-03-2022,YYC-NW,5,0.37,202.41,30-03-2022,23-06-2024,Calgary NW,FALSE,10,664.99,66.5,5,FALSE,None,4.08
5025,18-01-2024,YYC-SE,6,0.32,165.67,18-01-2024,20-04-2024,Calgary SE,FALSE,4,354.44,88.61,6,FALSE,None,4.3
5026,15-08-2022,YYC-SE,15,0.18,205.89,15-08-2022,31-08-2024,Calgary SE,FALSE,30,2797.4,93.25,10,FALSE,None,3.37
5027,06-10-2021,YYC-NW,8,0.03,72.12,06-10-2021,28-01-2023,Calgary NW,FALSE,22,1579.52,71.8,7,TRUE,Website Issue,3.72
5028,24-12-2022,YYC-NW,15,0.4,193.35,24-12-2022,24-09-2023,Calgary NW,FALSE,22,624.6,28.39,16,TRUE,Damaged Book,3.29
5029,29-06-2024,YYC-SE,17,0.24,123.97,29-06-2024,29-10-2024,Calgary SE,FALSE,7,651.27,93.04,11,FALSE,None,4.18
5030,05-06-2020,YYC-SE,3,0.43,84.33,05-06-2020,23-05-2021,Calgary SE,TRUE,10,897.02,89.7,3,FALSE,None,4.33
5031,04-01-2022,YYC-DT,5,0.5,74.84,04-01-2022,25-07-2022,Calgary Downtown,FALSE,13,1012.34,77.87,5,TRUE,Website Issue,3.74
5032,05-09-2023,YYC-DT,7,0.16,134.52,05-09-2023,26-08-2024,Calgary Downtown,FALSE,9,460.68,51.19,6,TRUE,Damaged Book,3.48
5033,11-01-2024,YYC-DT,8,0.28,208.26,11-01-2024,20-10-2024,Calgary Downtown,FALSE,5,160.9,32.18,4,TRUE,Damaged Book,2.98
5034,31-07-2024,YYC-SE,12,0.36,136.66,31-07-2024,08-12-2024,Calgary SE,TRUE,4,195.78,48.94,14,FALSE,None,4.57
5035,24-07-2023,YYC-NW,15,0.19,102.34,24-07-2023,10-06-2024,Calgary NW,TRUE,18,1103.66,61.31,16,FALSE,None,4.39
5036,09-07-2023,YYC-DT,19,0.26,225.42,09-07-2023,06-01-2024,Calgary Downtown,FALSE,27,1094.58,40.54,17,FALSE,None,4.19
5037,09-10-2023,YYC-SE,5,0.24,251.5,09-10-2023,07-10-2024,Calgary SE,FALSE,5,321.44,64.29,4,TRUE,Billing Error,3.71
5038,26-06-2023,YYC-NW,18,0.27,84.08,26-06-2023,16-11-2024,Calgary NW,FALSE,27,2557.89,94.74,18,FALSE,None,3.61
5039,06-10-2019,ONLINE,19,0.43,85.71,06-10-2019,01-10-2020,Online,FALSE,83,2758.92,33.24,14,TRUE,Damaged Book,3.16
5040,04-03-2019,YYC-NW,9,0.48,84.25,04-03-2019,12-04-2021,Calgary NW,FALSE,48,1212.9,25.27,8,FALSE,None,3.74
5041,15-09-2020,YYC-SE,4,0.19,23.57,15-09-2020,20-03-2023,Calgary SE,FALSE,13,1233.66,94.9,3,FALSE,None,4.03
5042,12-05-2022,YYC-DT,12,0.13,260.19,12-05-2022,06-09-2024,Calgary Downtown,FALSE,28,2321.61,82.91,12,FALSE,None,3.76
5043,12-02-2021,YYC-DT,14,0.14,110.61,12-02-2021,08-06-2024,Calgary Downtown,TRUE,42,3959.91,94.28,14,FALSE,None,4.78
5044,07-11-2019,ONLINE,10,0.22,49.33,07-11-2019,17-01-2023,Online,TRUE,36,2925.98,81.28,8,FALSE,None,4.23
5045,12-12-2023,YYC-DT,4,0.17,326.37,12-12-2023,06-04-2024,Calgary Downtown,TRUE,3,112.65,37.55,5,TRUE,Website Issue,4.35
5046,16-09-2020,YYC-DT,3,0.56,35.13,16-09-2020,19-11-2021,Calgary Downtown,FALSE,12,377.88,31.49,3,TRUE,Billing Error,3.92
5047,08-12-2023,ONLINE,18,0.74,89.16,08-12-2023,03-12-2024,Online,FALSE,15,425.59,28.37,10,FALSE,None,3.82
5048,15-01-2021,YYC-SE,15,0.44,158.43,15-01-2021,23-04-2021,Calgary SE,FALSE,50,2417.78,48.36,14,FALSE,None,3.96
5049,18-04-2023,ONLINE,5,0.44,146.3,18-04-2023,15-03-2024,Online,FALSE,6,512.76,85.46,5,FALSE,None,4.39
5050,27-06-2019,YYC-NW,6,0.47,268.74,27-06-2019,02-09-2023,Calgary NW,FALSE,35,2585.13,73.86,7,FALSE,None,3.72
5051,22-05-2021,YYC-NW,9,0.66,162.48,22-05-2021,01-12-2024,Calgary NW,FALSE,30,2291.72,76.39,8,FALSE,None,4.13
5052,18-01-2023,YYC-SE,8,0.54,128.26,18-01-2023,01-05-2023,Calgary SE,FALSE,12,897.7,74.81,7,TRUE,Website Issue,3.23
5053,13-03-2023,YYC-NW,16,0.23,142.06,13-03-2023,25-11-2023,Calgary NW,TRUE,23,1369.77,59.56,14,FALSE,None,4.63
5054,12-03-2020,YYC-NW,18,0.37,66.63,12-03-2020,18-03-2021,Calgary NW,FALSE,81,5969.5,73.7,11,TRUE,Website Issue,3.33
5055,14-09-2019,ONLINE,7,0.08,155.83,14-09-2019,04-09-2020,Online,FALSE,39,2770.2,71.03,5,TRUE,Website Issue,3.51
5056,23-03-2020,YYC-SE,5,0.52,203.69,23-03-2020,01-12-2024,Calgary SE,FALSE,19,1266.91,66.68,6,FALSE,None,4.41
5057,11-08-2023,YYC-DT,17,0.33,430.89,11-08-2023,01-02-2024,Calgary Downtown,TRUE,17,853.23,50.19,16,FALSE,None,4.6
5058,30-06-2020,ONLINE,5,0.51,148.88,30-06-2020,05-11-2024,Online,FALSE,23,1933.52,84.07,5,FALSE,None,4.13
5059,07-03-2022,YYC-SE,3,0.3,63.27,07-03-2022,26-06-2022,Calgary SE,FALSE,7,501.34,71.62,3,FALSE,None,4.12
5060,11-12-2023,YYC-DT,18,0.38,96.06,11-12-2023,04-12-2024,Calgary Downtown,FALSE,20,1807.7,90.38,13,FALSE,None,4.3
5061,26-03-2024,YYC-DT,18,0.11,238.76,26-03-2024,01-10-2024,Calgary Downtown,FALSE,11,383.84,34.89,18,FALSE,None,3.74
5062,23-08-2023,YYC-NW,8,0.06,195.56,23-08-2023,17-12-2024,Calgary NW,FALSE,8,478.5,59.81,8,TRUE,Billing Error,3.53
5063,08-08-2019,YYC-NW,9,0.01,27.39,08-08-2019,09-08-2024,Calgary NW,FALSE,51,2270.6,44.52,7,FALSE,None,4.01
5064,03-08-2019,YYC-NW,4,0.26,107.09,03-08-2019,12-05-2021,Calgary NW,FALSE,21,1105.51,52.64,4,FALSE,None,4.08
5065,15-12-2020,YYC-NW,8,0.1,59.25,15-12-2020,03-12-2024,Calgary NW,FALSE,30,1886.47,62.88,9,FALSE,None,4.1
5066,10-04-2022,YYC-DT,10,0.13,85.12,10-04-2022,04-07-2023,Calgary Downtown,FALSE,23,1956.31,85.06,10,TRUE,Late Delivery,3.56
5067,30-04-2019,YYC-NW,17,0.46,158.15,30-04-2019,05-10-2021,Calgary NW,FALSE,73,3525.9,48.3,12,FALSE,None,4.04
5068,20-07-2019,YYC-NW,2,0.3,152.54,20-07-2019,23-06-2021,Calgary NW,TRUE,9,474.27,52.7,1,FALSE,None,4.17
5069,08-06-2024,YYC-NW,6,0.06,260.57,08-06-2024,20-12-2024,Calgary NW,TRUE,3,88.99,29.66,6,FALSE,None,4.59
5070,21-06-2024,YYC-DT,17,0.11,78.74,21-06-2024,23-10-2024,Calgary Downtown,FALSE,8,464.24,58.03,12,FALSE,None,3.86
5071,20-07-2023,YYC-NW,11,0.07,66.9,20-07-2023,01-10-2024,Calgary NW,FALSE,12,641.45,53.45,12,FALSE,None,3.81
5072,28-09-2019,YYC-DT,18,0.2,39.68,28-09-2019,28-08-2023,Calgary Downtown,FALSE,86,7674.5,89.24,12,FALSE,None,3.77
5073,18-12-2019,YYC-DT,2,0.32,78.03,18-12-2019,16-06-2023,Calgary Downtown,FALSE,8,467.86,58.48,2,FALSE,None,4.52
5074,09-06-2020,YYC-DT,5,0.16,120.7,09-06-2020,17-11-2020,Calgary Downtown,FALSE,18,1577.34,87.63,5,FALSE,None,3.88
5075,16-12-2020,YYC-SE,8,0.08,16.94,16-12-2020,31-07-2021,Calgary SE,TRUE,28,1202.88,42.96,9,FALSE,None,4.34
5076,29-04-2019,YYC-DT,16,0.3,155.08,29-04-2019,11-11-2021,Calgary Downtown,FALSE,79,4896.86,61.99,10,FALSE,None,3.47
5077,01-01-2023,YYC-DT,5,0.36,216.45,01-01-2023,04-07-2023,Calgary Downtown,TRUE,9,487.56,54.17,6,FALSE,None,4.15
5078,12-05-2023,YYC-SE,7,0.23,41.82,12-05-2023,22-10-2024,Calgary SE,FALSE,10,929.77,92.98,7,TRUE,Damaged Book,3.76
5079,11-09-2020,YYC-SE,19,0.08,119.4,11-09-2020,19-05-2021,Calgary SE,FALSE,57,5234.67,91.84,16,FALSE,None,4.08
5080,15-07-2024,YYC-DT,11,0.31,91,15-07-2024,26-10-2024,Calgary Downtown,FALSE,4,179.12,44.78,6,TRUE,Late Delivery,3.28
5081,15-06-2024,YYC-SE,18,0.08,62.37,15-06-2024,30-11-2024,Calgary SE,FALSE,7,216.79,30.97,14,FALSE,None,3.81
5082,27-02-2021,YYC-SE,8,0.11,119.2,27-02-2021,16-08-2024,Calgary SE,FALSE,23,698.68,30.38,7,FALSE,None,3.71
5083,22-02-2019,YYC-NW,5,0.24,134.24,22-02-2019,27-09-2020,Calgary NW,FALSE,28,2591.46,92.55,3,FALSE,None,4.26
5084,02-12-2024,YYC-SE,10,0.39,107.61,02-12-2024,11-03-2024,Calgary SE,TRUE,2,76.41,38.2,10,FALSE,None,4.87
5085,21-07-2023,YYC-DT,6,0.29,300.4,21-07-2023,05-09-2024,Calgary Downtown,FALSE,8,732.81,91.6,6,FALSE,None,4.44
5086,23-12-2020,YYC-NW,3,0.07,165.68,23-12-2020,17-10-2021,Calgary NW,FALSE,11,293.33,26.67,2,TRUE,Late Delivery,3.76
5087,04-10-2021,YYC-SE,7,0.18,109.11,04-10-2021,11-05-2024,Calgary SE,FALSE,18,1347.52,74.86,8,FALSE,None,4.21
5088,04-08-2020,ONLINE,19,0.59,127.5,04-08-2020,22-04-2021,Online,TRUE,74,2646.18,35.76,14,FALSE,None,4.95
5089,22-10-2024,YYC-NW,2,0.15,324.57,22-10-2024,13-07-2024,Calgary NW,FALSE,0,0,0,2,TRUE,Website Issue,3.22
5090,28-05-2021,YYC-DT,17,0.17,172.93,28-05-2021,15-09-2024,Calgary Downtown,FALSE,55,3090.5,56.19,10,FALSE,None,4.16
5091,17-06-2023,ONLINE,3,0.45,284.3,17-06-2023,23-03-2024,Online,FALSE,3,176.73,58.91,3,FALSE,None,3.92
5092,22-04-2023,YYC-SE,18,0.36,271.3,22-04-2023,27-01-2024,Calgary SE,FALSE,22,878.99,39.95,16,FALSE,None,4.29
5093,08-03-2020,YYC-DT,10,0.41,13.87,08-03-2020,04-12-2020,Calgary Downtown,FALSE,44,2198.7,49.97,5,FALSE,None,3.49
5094,05-09-2021,YYC-SE,12,0.45,175.67,05-09-2021,03-07-2022,Calgary SE,TRUE,28,1929.99,68.93,14,FALSE,None,4.51
5095,24-07-2020,YYC-DT,19,0.48,172.08,24-07-2020,08-02-2022,Calgary Downtown,FALSE,63,1601.29,25.42,16,TRUE,Billing Error,3.33
5096,04-01-2023,YYC-DT,8,0.5,103.14,04-01-2023,12-11-2023,Calgary Downtown,FALSE,11,650.57,59.14,9,FALSE,None,4.38
5097,22-08-2022,ONLINE,4,0.16,300.18,22-08-2022,19-01-2024,Online,FALSE,7,249.28,35.61,3,FALSE,None,3.7
5098,04-09-2023,YYC-DT,2,0.33,221.26,04-09-2023,10-01-2024,Calgary Downtown,FALSE,2,166.42,83.21,2,FALSE,None,3.92
5099,04-06-2023,YYC-NW,5,0.13,247.17,04-06-2023,02-07-2024,Calgary NW,FALSE,7,575.13,82.16,4,FALSE,None,3.84
5100,26-06-2019,YYC-SE,18,0.48,63.39,26-06-2019,04-06-2023,Calgary SE,FALSE,82,4534.99,55.3,12,FALSE,None,3.86
5101,14-03-2023,YYC-SE,16,0.22,298.48,14-03-2023,17-05-2024,Calgary SE,FALSE,26,948.28,36.47,14,FALSE,None,4.07
5102,06-01-2022,YYC-SE,18,0.16,112.39,06-01-2022,31-05-2024,Calgary SE,FALSE,52,2091.41,40.22,15,FALSE,None,4.01
5103,27-01-2021,YYC-NW,6,0.25,179.86,27-01-2021,14-03-2023,Calgary NW,FALSE,19,1580.41,83.18,7,FALSE,None,3.77
5104,24-01-2023,YYC-NW,16,0.6,211.26,24-01-2023,20-09-2024,Calgary NW,FALSE,29,2239.08,77.21,16,FALSE,None,3.51
5105,28-02-2020,YYC-DT,13,0.18,380.4,28-02-2020,12-10-2023,Calgary Downtown,FALSE,48,4427.58,92.24,13,FALSE,None,4.2
5106,12-05-2022,YYC-DT,10,0.22,70.34,12-05-2022,20-03-2024,Calgary Downtown,FALSE,22,1773.41,80.61,6,FALSE,None,4.26
5107,03-06-2022,ONLINE,11,0.2,98.51,03-06-2022,26-12-2023,Online,FALSE,22,1128.67,51.3,9,TRUE,Late Delivery,3.01
5108,28-11-2024,YYC-SE,3,0.12,326.72,28-11-2024,05-01-2024,Calgary SE,FALSE,0,0,0,3,TRUE,Website Issue,3.4
5109,26-05-2022,YYC-DT,5,0.04,265.1,26-05-2022,01-11-2024,Calgary Downtown,FALSE,12,634.23,52.85,3,FALSE,None,3.59
5110,14-12-2019,YYC-SE,17,0.13,350.04,14-12-2019,20-08-2022,Calgary SE,FALSE,94,3976.12,42.3,10,FALSE,None,4.12
5111,24-02-2023,YYC-SE,19,0.04,144.35,24-02-2023,03-02-2024,Calgary SE,TRUE,26,856.16,32.93,16,FALSE,None,4.16
5112,29-01-2019,YYC-DT,13,0.4,39.4,29-01-2019,24-12-2022,Calgary Downtown,FALSE,56,3756.59,67.08,11,FALSE,None,4.84
5113,24-01-2020,YYC-SE,11,0.54,86.1,24-01-2020,03-07-2022,Calgary SE,FALSE,59,3058.46,51.84,7,TRUE,Damaged Book,3.35
5114,11-05-2021,YYC-DT,14,0.79,461.9,11-05-2021,21-11-2022,Calgary Downtown,FALSE,50,2672.18,53.44,10,TRUE,Late Delivery,3.54
5115,13-08-2023,YYC-NW,8,0.05,32.6,13-08-2023,09-01-2024,Calgary NW,TRUE,9,668.08,74.23,6,FALSE,None,4.14
5116,03-01-2024,YYC-DT,7,0.67,73.99,03-01-2024,06-10-2024,Calgary Downtown,FALSE,5,215.97,43.19,7,FALSE,None,3.65
5117,16-02-2019,YYC-NW,7,0.21,42.87,16-02-2019,15-04-2020,Calgary NW,FALSE,33,2582.28,78.25,5,FALSE,None,4.08
5118,26-04-2020,ONLINE,6,0.32,201.22,26-04-2020,18-12-2024,Online,FALSE,26,1765.39,67.9,4,FALSE,None,4.07
5119,05-04-2023,YYC-DT,18,0.09,123.42,05-04-2023,27-07-2023,Calgary Downtown,FALSE,33,1721.33,52.16,19,FALSE,None,4.13
5120,19-04-2021,YYC-DT,15,0.49,62.02,19-04-2021,12-08-2023,Calgary Downtown,FALSE,50,1861.96,37.24,14,FALSE,None,3.85
5121,01-09-2021,YYC-SE,8,0.15,29.72,01-09-2021,11-07-2022,Calgary SE,FALSE,19,772.07,40.64,9,TRUE,Damaged Book,3.23
5122,19-01-2022,YYC-SE,14,0.51,76.65,19-01-2022,11-10-2022,Calgary SE,FALSE,31,2877.63,92.83,16,FALSE,None,4.01
5123,15-08-2022,YYC-NW,2,0.25,53.17,15-08-2022,25-09-2023,Calgary NW,FALSE,3,223.79,74.6,1,FALSE,None,3.8
5124,09-09-2022,YYC-DT,10,0.14,116.79,09-09-2022,26-10-2024,Calgary Downtown,FALSE,25,961.55,38.46,6,FALSE,None,4.18
5125,21-01-2019,YYC-NW,16,0.09,90.03,21-01-2019,25-08-2024,Calgary NW,TRUE,93,8210.42,88.28,15,FALSE,None,4.09
5126,22-01-2020,YYC-DT,18,0.24,125.31,22-01-2020,21-05-2022,Calgary Downtown,FALSE,72,2719.89,37.78,16,FALSE,None,3.85
5127,17-05-2023,YYC-SE,17,0.09,99.25,17-05-2023,22-03-2024,Calgary SE,TRUE,30,2186.4,72.88,17,FALSE,None,4.81
5128,24-10-2019,YYC-NW,15,0.7,22.1,24-10-2019,27-03-2022,Calgary NW,TRUE,72,5521.68,76.69,11,FALSE,None,4.94
5129,19-09-2021,YYC-DT,10,0.14,87.09,19-09-2021,22-01-2022,Calgary Downtown,FALSE,24,1783.97,74.33,5,FALSE,None,3.7
5130,18-08-2020,YYC-SE,15,0.63,69.52,18-08-2020,20-10-2023,Calgary SE,FALSE,68,4698.04,69.09,15,FALSE,None,4.03
5131,20-12-2020,YYC-SE,14,0.08,94.94,20-12-2020,24-05-2022,Calgary SE,FALSE,51,2304.54,45.19,16,FALSE,None,3.98
5132,04-10-2021,YYC-NW,8,0.21,244.28,04-10-2021,31-07-2024,Calgary NW,FALSE,20,641.23,32.06,9,FALSE,None,4.22
5133,26-12-2020,YYC-NW,17,0.16,200.71,26-12-2020,04-09-2022,Calgary NW,FALSE,51,3343.64,65.56,17,TRUE,Late Delivery,2.77
5134,10-09-2020,YYC-SE,3,0.39,146.19,10-09-2020,24-09-2023,Calgary SE,FALSE,9,761.39,84.6,2,FALSE,None,3.93
5135,09-07-2024,YYC-SE,3,0.11,229.35,09-07-2024,28-10-2024,Calgary SE,FALSE,1,38.21,38.21,2,FALSE,None,4.15
5136,09-01-2024,YYC-NW,19,0.13,79.11,09-01-2024,25-05-2024,Calgary NW,FALSE,20,1158.56,57.93,20,FALSE,None,3.45
5137,11-11-2024,YYC-DT,14,0.39,382.38,11-11-2024,20-07-2024,Calgary Downtown,FALSE,4,160.66,40.16,16,FALSE,None,3.91
5138,26-12-2023,YYC-DT,7,0.19,106.63,26-12-2023,04-11-2024,Calgary Downtown,FALSE,5,286.21,57.24,7,FALSE,None,3.82
5139,07-07-2020,YYC-NW,15,0.32,138.39,07-07-2020,14-06-2022,Calgary NW,FALSE,68,3232.16,47.53,10,FALSE,None,3.64
5140,14-08-2022,YYC-DT,9,0.59,299.18,14-08-2022,11-07-2023,Calgary Downtown,FALSE,16,859.46,53.72,7,FALSE,None,3.86
5141,16-11-2023,YYC-SE,3,0.25,179.6,16-11-2023,14-04-2024,Calgary SE,FALSE,3,134.64,44.88,3,FALSE,None,3.64
5142,13-12-2024,YYC-DT,3,0.37,99.72,13-12-2024,27-04-2024,Calgary Downtown,FALSE,0,0,0,3,FALSE,None,3.89
5143,19-12-2021,YYC-DT,17,0.22,157.82,19-12-2021,05-02-2024,Calgary Downtown,TRUE,41,3108.93,75.83,19,FALSE,None,4.61
5144,16-11-2021,ONLINE,12,0.24,262.07,16-11-2021,03-04-2022,Online,FALSE,35,3260.07,93.14,9,FALSE,None,3.52
5145,26-05-2023,ONLINE,14,0.12,239.38,26-05-2023,03-04-2024,Online,FALSE,19,1496.83,78.78,9,FALSE,None,3.78
5146,04-08-2019,YYC-NW,12,0.26,170.67,04-08-2019,29-05-2023,Calgary NW,FALSE,47,2290.66,48.74,14,TRUE,Damaged Book,3.67
5147,05-02-2021,YYC-NW,11,0.15,138.64,05-02-2021,19-05-2021,Calgary NW,TRUE,32,2053.03,64.16,6,FALSE,None,4.58
5148,25-08-2022,YYC-NW,12,0.58,232.31,25-08-2022,27-04-2023,Calgary NW,FALSE,23,1975.21,85.88,10,FALSE,None,4.43
5149,19-07-2022,YYC-NW,3,0.33,237.79,19-07-2022,06-11-2023,Calgary NW,FALSE,7,210.37,30.05,2,FALSE,None,3.57
5150,28-03-2019,YYC-DT,12,0.02,103.77,28-03-2019,27-06-2020,Calgary Downtown,FALSE,69,4890.21,70.87,8,FALSE,None,3.91
5151,26-11-2020,ONLINE,16,0.02,66.19,26-11-2020,18-03-2022,Online,FALSE,61,3051.14,50.02,19,FALSE,None,4.21
5152,08-04-2023,YYC-SE,5,0.39,138.57,08-04-2023,17-09-2024,Calgary SE,FALSE,8,570.97,71.37,4,FALSE,None,4.37
5153,08-06-2020,YYC-DT,4,0.42,119.44,08-06-2020,07-01-2022,Calgary Downtown,TRUE,16,1403.03,87.69,4,TRUE,Billing Error,3.93
5154,22-06-2019,ONLINE,3,0.1,313.56,22-06-2019,20-11-2020,Online,FALSE,12,545.58,45.46,3,FALSE,None,3.87
5155,30-08-2022,YYC-NW,14,0.16,56.46,30-08-2022,13-01-2023,Calgary NW,FALSE,34,1976.84,58.14,9,FALSE,None,3.83
5156,08-09-2023,YYC-DT,10,0.09,103.31,08-09-2023,28-08-2024,Calgary Downtown,FALSE,10,830.92,83.09,8,FALSE,None,4.07
5157,06-04-2019,YYC-NW,8,0.24,213.66,06-04-2019,24-04-2022,Calgary NW,FALSE,38,3089.77,81.31,6,FALSE,None,4.33
5158,10-03-2024,YYC-NW,14,0.33,208.05,10-03-2024,01-07-2024,Calgary NW,TRUE,11,522.51,47.5,11,FALSE,None,4.29
5159,13-05-2024,YYC-NW,14,0.19,47.94,13-05-2024,09-09-2024,Calgary NW,FALSE,7,517.89,73.98,12,FALSE,None,4.19
5160,24-05-2020,YYC-DT,13,0.41,93.32,24-05-2020,12-07-2022,Calgary Downtown,FALSE,58,5349.64,92.24,11,FALSE,None,4.07
5161,22-11-2023,YYC-SE,14,0.32,131.08,22-11-2023,20-04-2024,Calgary SE,FALSE,14,1288.72,92.05,7,FALSE,None,4.4
5162,22-11-2021,YYC-NW,16,0.38,101.71,22-11-2021,29-10-2024,Calgary NW,FALSE,50,1669.01,33.38,10,FALSE,None,4.09
5163,25-11-2019,YYC-DT,4,0.11,28.34,25-11-2019,27-04-2020,Calgary Downtown,TRUE,15,1180.42,78.69,5,FALSE,None,4.59
5164,28-06-2021,YYC-DT,16,0.12,203.57,28-06-2021,07-11-2023,Calgary Downtown,FALSE,58,3129.21,53.95,11,FALSE,None,4.49
5165,20-01-2024,YYC-DT,16,0.44,147.89,20-01-2024,26-07-2024,Calgary Downtown,FALSE,12,488.55,40.71,15,FALSE,None,3.81
5166,19-08-2020,YYC-DT,5,0.15,171.22,19-08-2020,08-10-2023,Calgary Downtown,FALSE,18,1258.15,69.9,6,FALSE,None,3.72
5167,09-11-2019,YYC-SE,3,0.31,79.44,09-11-2019,22-01-2024,Calgary SE,FALSE,13,714.15,54.93,2,FALSE,None,4.07
5168,06-05-2019,YYC-NW,6,0.28,144.9,06-05-2019,03-12-2019,Calgary NW,FALSE,27,1247.15,46.19,5,FALSE,None,4.47
5169,03-04-2019,YYC-DT,4,0.07,110.3,03-04-2019,17-10-2024,Calgary Downtown,FALSE,21,1968.49,93.74,4,FALSE,None,3.76
5170,13-06-2022,YYC-DT,19,0.52,50.71,13-06-2022,26-09-2023,Calgary Downtown,FALSE,40,3142.16,78.55,19,FALSE,None,4.35
5171,16-10-2021,YYC-NW,8,0.28,249.89,16-10-2021,31-07-2022,Calgary NW,FALSE,24,1134.58,47.27,6,FALSE,None,4.15
5172,31-12-2019,YYC-SE,9,0.1,139.53,31-12-2019,20-07-2023,Calgary SE,FALSE,34,1194.29,35.13,7,TRUE,Late Delivery,3.55
5173,10-09-2024,YYC-NW,19,0.17,156.64,10-09-2024,31-12-2024,Calgary NW,FALSE,4,300.96,75.24,21,TRUE,Website Issue,3.68
5174,19-07-2019,YYC-DT,16,0.14,142.04,19-07-2019,25-01-2020,Calgary Downtown,FALSE,81,3082.39,38.05,15,FALSE,None,4.05
5175,08-12-2023,ONLINE,8,0.16,180.59,08-12-2023,05-07-2024,Online,FALSE,8,503.5,62.94,10,FALSE,None,4.34
5176,08-10-2020,YYC-DT,7,0.41,192.3,08-10-2020,10-08-2023,Calgary Downtown,FALSE,28,2070.75,73.96,5,FALSE,None,4.15
5177,26-06-2024,ONLINE,12,0.36,159.86,26-06-2024,22-11-2024,Online,FALSE,6,205.73,34.29,11,TRUE,Late Delivery,3.35
5178,27-02-2020,YYC-DT,7,0.17,200.53,27-02-2020,27-04-2022,Calgary Downtown,FALSE,29,2127.47,73.36,7,FALSE,None,4.35
5179,28-04-2022,YYC-SE,14,0.37,228.1,28-04-2022,12-10-2022,Calgary SE,FALSE,35,1361.62,38.9,16,FALSE,None,3.57
5180,12-07-2019,YYC-NW,13,0.13,44.15,12-07-2019,10-03-2021,Calgary NW,FALSE,67,5443.05,81.24,13,FALSE,None,4.26
5181,09-11-2023,YYC-SE,13,0.51,100.45,09-11-2023,15-12-2024,Calgary SE,FALSE,14,639.86,45.7,15,FALSE,None,4.14
5182,23-03-2019,YYC-SE,5,0.2,74.74,23-03-2019,13-01-2022,Calgary SE,FALSE,27,1837.02,68.04,3,TRUE,Rude Staff,3.52
5183,19-11-2022,YYC-DT,18,0.25,125.31,19-11-2022,17-09-2024,Calgary Downtown,FALSE,31,2185.82,70.51,14,FALSE,None,4.37
5184,15-05-2024,YYC-DT,19,0.1,243.06,15-05-2024,16-10-2024,Calgary Downtown,FALSE,8,428.98,53.62,17,FALSE,None,3.2
5185,06-07-2020,YYC-SE,3,0.02,50.59,06-07-2020,26-10-2023,Calgary SE,FALSE,10,578.74,57.87,3,TRUE,Late Delivery,3.3
5186,11-10-2020,YYC-DT,15,0.32,111.55,11-10-2020,27-08-2022,Calgary Downtown,TRUE,49,1989.94,40.61,17,FALSE,None,4.41
5187,30-07-2024,YYC-SE,15,0.42,219.64,30-07-2024,13-12-2024,Calgary SE,FALSE,5,241.27,48.25,8,FALSE,None,4.02
5188,29-03-2019,YYC-DT,15,0.45,83.56,29-03-2019,14-09-2024,Calgary Downtown,FALSE,77,3574.24,46.42,10,FALSE,None,4.08
5189,15-05-2020,YYC-SE,16,0.24,86,15-05-2020,22-02-2022,Calgary SE,FALSE,78,6479.68,83.07,10,FALSE,None,3.55
