customer_id,signup_date,home_store,annual_visits,online_ratio,ltv_estimate,dataset
7249,22-08-2019,YYC-NW,6,0.08,325.9,bookstore_customers
7250,30-01-2023,YYC-DT,4,0.27,225.6,bookstore_customers
7251,17-10-2022,YYC-NW,7,0.32,303.53,bookstore_customers
7252,27-01-2019,YYC-NW,16,0.21,241.1,bookstore_customers
7253,30-10-2022,YYC-DT,11,0.46,104.62,bookstore_customers
7254,07-01-2024,YYC-NW,9,0.15,154.95,bookstore_customers
7255,22-09-2023,YYC-DT,0,0.21,137.62,bookstore_customers
7256,19-05-2019,YYC-SE,4,0.55,78.78,bookstore_customers
7257,25-06-2024,YYC-DT,9,0.08,278.87,bookstore_customers
7258,06-02-2021,YYC-DT,6,0.26,79.59,bookstore_customers
7259,25-12-2021,YYC-DT,13,0.39,98.55,bookstore_customers
7260,17-03-2019,YYC-NW,8,0.13,153.3,bookstore_customers
7261,21-04-2020,YYC-DT,13,0.37,215.78,bookstore_customers
7262,17-10-2023,YYC-DT,8,0.34,178.15,bookstore_customers
7263,27-11-2023,YYC-SE,1,0.47,85.83,bookstore_customers
7264,30-08-2024,YYC-SE,7,0.08,281.86,bookstore_customers
7265,25-06-2022,YYC-NW,9,0.06,232.69,bookstore_customers
7266,01-06-2021,YYC-DT,2,0.59,88.96,bookstore_customers
7267,20-01-2024,YYC-DT,13,0.12,71.46,bookstore_customers
7268,20-08-2020,YYC-DT,12,0.54,172.98,bookstore_customers
7269,22-11-2019,YYC-DT,10,0.41,115.27,bookstore_customers
7270,02-03-2021,YYC-SE,6,0.45,75.49,bookstore_customers
7271,01-02-2023,YYC-NW,5,0.29,35.73,bookstore_customers
7272,21-04-2023,YYC-SE,8,0.31,185.33,bookstore_customers
7273,12-05-2022,YYC-DT,12,0.28,130.38,bookstore_customers
7274,23-07-2022,YYC-NW,16,0.36,18.72,bookstore_customers
7275,19-12-2021,YYC-NW,1,0.26,61.21,bookstore_customers
7276,30-07-2021,YYC-DT,13,0.36,210.47,bookstore_customers
7277,31-05-2020,YYC-DT,5,0.23,53.5,bookstore_customers
7278,15-01-2024,YYC-DT,8,0.1,152.32,bookstore_customers
7279,02-05-2022,YYC-DT,14,0.55,74.45,bookstore_customers
7280,09-01-2019,YYC-NW,5,0.28,18.47,bookstore_customers
7281,13-06-2024,YYC-SE,13,0.3,149.27,bookstore_customers
7282,28-09-2019,YYC-SE,13,0.16,126.48,bookstore_customers
7283,06-08-2021,YYC-DT,0,0.61,126.23,bookstore_customers
7284,08-04-2024,YYC-SE,15,0.33,159.36,bookstore_customers
7285,13-08-2024,YYC-DT,0,0.13,74.47,bookstore_customers
7286,12-02-2021,YYC-NW,7,0.34,140.75,bookstore_customers
7287,22-05-2021,YYC-SE,4,0.36,88.3,bookstore_customers
7288,27-10-2022,YYC-DT,9,0.13,193.72,bookstore_customers
7289,09-09-2020,YYC-DT,18,0.25,49.29,bookstore_customers
7290,01-03-2024,YYC-SE,7,0.62,75.04,bookstore_customers
7291,24-06-2024,YYC-SE,2,0.49,84.53,bookstore_customers
7292,21-04-2020,YYC-NW,10,0.4,88.34,bookstore_customers
7293,04-10-2021,YYC-SE,16,0.12,182.64,bookstore_customers
7294,20-07-2024,YYC-DT,12,0.11,190.94,bookstore_customers
7295,04-07-2019,YYC-DT,2,0.55,218.24,bookstore_customers
7296,05-05-2019,YYC-SE,13,0.34,176.37,bookstore_customers
7297,30-07-2020,YYC-NW,3,0.26,133.41,bookstore_customers
7298,29-11-2022,YYC-DT,6,0.02,145.12,bookstore_customers
7299,05-12-2020,YYC-DT,10,0.04,159.39,bookstore_customers
7300,27-09-2023,YYC-DT,8,0.88,214.56,bookstore_customers
7301,06-06-2023,YYC-DT,10,0.3,121.35,bookstore_customers
7302,01-05-2021,YYC-DT,7,0.16,145.58,bookstore_customers
7303,25-09-2021,YYC-DT,10,0.26,232.97,bookstore_customers
7304,31-07-2021,YYC-DT,10,0.09,224.19,bookstore_customers
7305,12-08-2019,YYC-DT,13,0.52,38.7,bookstore_customers
7306,02-10-2022,YYC-SE,3,0.6,114.33,bookstore_customers
7307,19-10-2024,YYC-DT,7,0.47,143.92,bookstore_customers
7308,25-03-2022,YYC-DT,6,0.27,129.48,bookstore_customers
7309,27-04-2023,YYC-DT,1,0.42,14.98,bookstore_customers
7310,03-02-2024,YYC-SE,9,0.7,269.55,bookstore_customers
7311,02-05-2019,YYC-DT,1,0.22,25.2,bookstore_customers
7312,16-01-2020,YYC-NW,7,0.07,101.87,bookstore_customers
7313,19-08-2024,YYC-DT,15,0.34,38.61,bookstore_customers
7314,14-10-2024,YYC-SE,13,0.37,373.31,bookstore_customers
7315,18-09-2023,YYC-DT,19,0.33,170.62,bookstore_customers
7316,24-01-2022,YYC-DT,4,0.4,300.12,bookstore_customers
7317,24-04-2019,YYC-SE,0,0.27,48.94,bookstore_customers
7318,13-09-2024,YYC-DT,16,0.3,218.08,bookstore_customers
7319,08-08-2019,YYC-SE,9,0.42,68.93,bookstore_customers
7320,16-02-2024,YYC-DT,6,0.23,187.23,bookstore_customers
7321,26-06-2019,YYC-DT,11,0.53,94.63,bookstore_customers
7322,29-11-2020,YYC-DT,7,0.54,100.75,bookstore_customers
7323,15-10-2022,YYC-NW,11,0.11,39.82,bookstore_customers
7324,23-06-2020,YYC-NW,15,0.31,179.5,bookstore_customers
7325,22-02-2021,YYC-DT,12,0.4,42.26,bookstore_customers
7326,08-11-2019,YYC-DT,3,0.08,62.96,bookstore_customers
7327,28-09-2024,YYC-DT,10,0.34,46.7,bookstore_customers
7328,08-01-2021,YYC-SE,16,0.42,38.09,bookstore_customers
7329,12-02-2019,YYC-SE,12,0.21,273.64,bookstore_customers
7330,28-09-2019,YYC-NW,7,0.11,142.61,bookstore_customers
7331,02-03-2021,YYC-SE,13,0.27,134.28,bookstore_customers
7332,29-06-2022,YYC-NW,5,0.19,50.65,bookstore_customers
7333,04-07-2023,YYC-DT,2,0.05,122.69,bookstore_customers
7334,24-08-2024,YYC-DT,0,0.07,263.37,bookstore_customers
7335,10-01-2020,YYC-DT,6,0.26,272.08,bookstore_customers
7336,26-03-2022,YYC-DT,7,0.06,128.26,bookstore_customers
7337,17-03-2020,YYC-NW,12,0.23,29.56,bookstore_customers
7338,16-08-2020,YYC-NW,8,0.19,223.68,bookstore_customers
7339,05-10-2022,YYC-SE,0,0.11,201.7,bookstore_customers
7340,07-08-2019,YYC-DT,3,0.1,207.06,bookstore_customers
7341,19-09-2023,YYC-DT,11,0.17,152.34,bookstore_customers
7342,12-09-2024,YYC-DT,5,0.08,116.4,bookstore_customers
7343,11-02-2021,YYC-NW,8,0.64,39.28,bookstore_customers
7344,26-11-2020,YYC-NW,13,0.45,107.15,bookstore_customers
7345,12-04-2019,YYC-NW,9,0.45,140.81,bookstore_customers
7346,25-03-2022,YYC-DT,13,0.15,137.2,bookstore_customers
7347,19-03-2022,YYC-DT,2,0.25,171.9,bookstore_customers
7348,10-05-2024,YYC-NW,9,0.34,99.56,bookstore_customers
7349,03-05-2019,YYC-DT,3,0.3,163.27,bookstore_customers
7350,04-10-2022,YYC-NW,8,0.38,53.08,bookstore_customers
7351,27-10-2020,YYC-NW,6,0.48,46.37,bookstore_customers
7352,08-11-2024,YYC-DT,0,0.27,215.96,bookstore_customers
7353,09-02-2023,YYC-DT,6,0.21,277.04,bookstore_customers
7354,04-12-2022,YYC-SE,13,0.45,497.52,bookstore_customers
7355,16-02-2023,YYC-SE,16,0.1,187.13,bookstore_customers
7356,13-01-2023,YYC-SE,4,0.1,81.1,bookstore_customers
7357,30-01-2019,YYC-DT,9,0.37,27.34,bookstore_customers
7358,20-02-2019,YYC-NW,8,0.19,375.01,bookstore_customers
7359,11-11-2019,YYC-SE,8,0.17,58.99,bookstore_customers
7360,22-03-2020,YYC-DT,9,0.44,65.72,bookstore_customers
7361,27-04-2020,YYC-SE,5,0.22,71.82,bookstore_customers
7362,23-04-2024,YYC-SE,14,0.3,166.17,bookstore_customers
7363,09-03-2019,YYC-SE,1,0.21,28.63,bookstore_customers
7364,27-05-2023,YYC-SE,5,0.66,230.24,bookstore_customers
7365,12-03-2023,YYC-DT,9,0.35,128.37,bookstore_customers
7366,30-04-2022,YYC-SE,5,0.09,82.61,bookstore_customers
7367,20-05-2023,YYC-DT,3,0.65,117.42,bookstore_customers
7368,19-01-2021,YYC-NW,3,0.48,174.06,bookstore_customers
7369,10-06-2021,YYC-NW,8,0.38,170.82,bookstore_customers
7370,10-10-2021,YYC-DT,10,0.08,144.83,bookstore_customers
7371,01-08-2020,YYC-SE,4,0.42,191.96,bookstore_customers
7372,12-11-2023,YYC-DT,4,0.1,480.02,bookstore_customers
7373,23-09-2019,YYC-NW,17,0.29,19.1,bookstore_customers
7374,17-02-2021,YYC-NW,6,0.28,185.73,bookstore_customers
7375,27-10-2023,YYC-DT,8,0.24,15.35,bookstore_customers
7376,16-05-2024,YYC-NW,0,0.22,213.22,bookstore_customers
7377,24-09-2024,YYC-DT,0,0.49,75.27,bookstore_customers
7378,05-10-2021,YYC-NW,12,0.07,152.68,bookstore_customers
7379,16-09-2023,YYC-SE,14,0.13,109.55,bookstore_customers
7380,01-07-2022,YYC-DT,7,0.11,203.05,bookstore_customers
7381,10-04-2022,YYC-DT,10,0.17,175.29,bookstore_customers
7382,28-11-2019,YYC-NW,1,0.45,339.97,bookstore_customers
7383,24-01-2024,YYC-DT,8,0.11,215,bookstore_customers
7384,22-10-2023,YYC-DT,11,0.17,89.25,bookstore_customers
7385,03-07-2019,YYC-NW,11,0.11,246.87,bookstore_customers
7386,30-05-2024,YYC-NW,8,0.11,97.65,bookstore_customers
7387,15-03-2019,YYC-NW,3,0.21,15.65,bookstore_customers
7388,01-09-2024,YYC-SE,11,0.22,180.44,bookstore_customers
7389,24-12-2023,YYC-DT,8,0.29,222.86,bookstore_customers
7390,25-09-2022,YYC-NW,5,0.2,338.13,bookstore_customers
7391,19-12-2023,YYC-NW,12,0.33,112.87,bookstore_customers
7392,10-08-2022,YYC-DT,6,0.12,322.5,bookstore_customers
7393,14-05-2023,YYC-NW,1,0.41,321.92,bookstore_customers
7394,29-02-2020,YYC-NW,10,0.36,296.27,bookstore_customers
7395,25-08-2024,YYC-DT,5,0.46,33.97,bookstore_customers
7396,14-06-2021,YYC-DT,1,0.17,218.89,bookstore_customers
7397,25-06-2024,YYC-DT,11,0.18,230.79,bookstore_customers
7398,16-12-2023,YYC-SE,8,0.4,96.16,bookstore_customers
7399,04-05-2020,YYC-SE,6,0.27,58.78,bookstore_customers
7400,21-10-2022,YYC-SE,14,0.41,214.48,bookstore_customers
7401,30-06-2019,YYC-SE,9,0.88,48.37,bookstore_customers
7402,11-11-2024,YYC-DT,17,0.11,141.79,bookstore_customers
7403,07-09-2022,YYC-SE,14,0.04,28.1,bookstore_customers
7404,27-06-2021,YYC-DT,5,0.3,122.04,bookstore_customers
7405,21-05-2020,YYC-SE,2,0.52,83.92,bookstore_customers
7406,22-03-2019,YYC-DT,15,0.3,122.9,bookstore_customers
7407,21-02-2022,YYC-DT,20,0.1,207.04,bookstore_customers
7408,08-03-2023,YYC-DT,2,0.12,153.95,bookstore_customers
7409,06-08-2022,YYC-NW,14,0.41,67.81,bookstore_customers
7410,30-10-2020,YYC-DT,4,0.28,61.8,bookstore_customers
7411,15-10-2020,YYC-SE,12,0.27,241.47,bookstore_customers
7412,19-07-2023,YYC-SE,8,0.07,256.31,bookstore_customers
7413,22-09-2020,YYC-DT,10,0.08,193.52,bookstore_customers
7414,20-04-2019,YYC-DT,10,0.19,124.65,bookstore_customers
7415,28-01-2024,YYC-SE,19,0.2,73.26,bookstore_customers
7416,23-11-2024,YYC-SE,13,0.11,198.76,bookstore_customers
7417,29-08-2020,YYC-NW,8,0.65,106.5,bookstore_customers
7418,23-10-2019,YYC-SE,6,0.54,153.71,bookstore_customers
7419,18-02-2019,YYC-DT,3,0.36,189.03,bookstore_customers
7420,12-10-2023,YYC-NW,9,0.27,73.29,bookstore_customers
7421,06-05-2023,YYC-SE,7,0.41,44.14,bookstore_customers
7422,05-02-2019,YYC-DT,4,0.43,91.8,bookstore_customers
7423,16-03-2024,YYC-NW,13,0.21,267.87,bookstore_customers
7424,19-07-2020,YYC-NW,2,0.16,259.54,bookstore_customers
7425,06-10-2024,YYC-SE,15,0.18,85.04,bookstore_customers
7426,22-02-2022,YYC-DT,14,0.56,227.18,bookstore_customers
7427,09-05-2021,YYC-DT,16,0.43,61.83,bookstore_customers
7428,28-11-2024,YYC-SE,3,0.16,67.21,bookstore_customers
7429,11-03-2019,YYC-SE,8,0.31,69.13,bookstore_customers
7430,24-06-2019,YYC-SE,4,0.11,380.63,bookstore_customers
7431,16-03-2023,YYC-DT,13,0.29,277.43,bookstore_customers
7432,04-07-2024,YYC-SE,1,0.03,64.37,bookstore_customers
7433,04-11-2023,YYC-DT,10,0.64,99.86,bookstore_customers
7434,26-10-2023,YYC-NW,0,0.57,247.49,bookstore_customers
7435,09-01-2021,YYC-DT,6,0.37,184.41,bookstore_customers
7436,23-02-2019,YYC-SE,12,0.13,125.28,bookstore_customers
7437,27-11-2019,YYC-SE,8,0.22,116.46,bookstore_customers
7438,08-04-2020,YYC-DT,11,0.38,212.53,bookstore_customers
7439,11-09-2021,YYC-NW,10,0.53,102.04,bookstore_customers
7440,17-05-2021,YYC-DT,9,0.56,18.83,bookstore_customers
7441,18-09-2022,YYC-SE,4,0.16,100.98,bookstore_customers
7442,11-03-2021,YYC-DT,3,0.12,82.89,bookstore_customers
7443,05-09-2023,YYC-DT,5,0.22,26.14,bookstore_customers
7444,11-11-2019,YYC-SE,1,0.25,83.18,bookstore_customers
7445,28-04-2024,YYC-SE,15,0.19,291.75,bookstore_customers
7446,28-09-2022,YYC-SE,1,0.2,78.8,bookstore_customers
7447,21-09-2019,YYC-NW,12,0.05,94.79,bookstore_customers
7448,01-02-2019,YYC-NW,7,0.08,67.88,bookstore_customers
7449,11-03-2019,YYC-DT,15,0.22,160.88,bookstore_customers
7450,08-08-2019,YYC-DT,8,0.15,107.57,bookstore_customers
7451,07-08-2024,YYC-NW,6,0.37,152.31,bookstore_customers
7452,11-09-2021,YYC-DT,13,0.62,63.96,bookstore_customers
7453,10-03-2022,YYC-DT,10,0.24,43.55,bookstore_customers
7454,03-12-2023,YYC-NW,6,0.21,81.63,bookstore_customers
7455,04-08-2019,YYC-SE,0,0.33,176.5,bookstore_customers
7456,17-11-2024,YYC-DT,4,0.06,437.15,bookstore_customers
7457,14-06-2023,YYC-DT,13,0.49,223.97,bookstore_customers
7458,07-09-2024,YYC-DT,11,0.43,58.18,bookstore_customers
7459,15-10-2022,YYC-DT,9,0.11,371.11,bookstore_customers
7460,19-11-2020,YYC-NW,13,0.1,65.98,bookstore_customers
7461,28-09-2020,YYC-NW,10,0.23,229.58,bookstore_customers
7462,12-04-2019,YYC-NW,15,0.35,92.98,bookstore_customers
7463,03-09-2021,YYC-DT,5,0.24,156.46,bookstore_customers
7464,04-06-2023,YYC-NW,9,0.56,158.91,bookstore_customers
7465,01-10-2019,YYC-NW,14,0.13,35.7,bookstore_customers
7466,20-05-2020,YYC-DT,15,0.16,198.53,bookstore_customers
7467,07-01-2019,YYC-NW,6,0.58,170.71,bookstore_customers
7468,05-06-2020,YYC-DT,5,0.28,69.08,bookstore_customers
7469,02-05-2022,YYC-NW,11,0.22,74.26,bookstore_customers
7470,03-12-2024,YYC-NW,8,0.5,163.08,bookstore_customers
7471,07-02-2023,YYC-NW,17,0.13,108.54,bookstore_customers
7472,09-11-2021,YYC-SE,8,0.45,17.4,bookstore_customers
7473,23-09-2020,YYC-SE,9,0.6,173.95,bookstore_customers
7474,08-10-2021,YYC-DT,13,0.04,508.43,bookstore_customers
7475,04-04-2019,YYC-DT,12,0.4,158.84,bookstore_customers
7476,04-04-2024,YYC-DT,6,0.35,50.36,bookstore_customers
7477,04-02-2020,YYC-DT,12,0.27,74.59,bookstore_customers
7478,20-05-2022,YYC-DT,6,0.27,161.49,bookstore_customers
7479,10-02-2021,YYC-NW,7,0.23,94.14,bookstore_customers
7480,02-02-2024,YYC-SE,9,0.16,237.57,bookstore_customers
7481,16-06-2022,YYC-DT,18,0.24,85.83,bookstore_customers
7482,09-12-2024,YYC-SE,8,0.28,204.73,bookstore_customers
7483,04-03-2022,YYC-SE,9,0.33,214.91,bookstore_customers
7484,11-05-2022,YYC-NW,6,0.09,160.39,bookstore_customers
7485,30-07-2019,YYC-NW,4,0.37,104.04,bookstore_customers
7486,11-03-2019,YYC-SE,6,0.32,259.98,bookstore_customers
7487,23-09-2019,YYC-SE,8,0.22,102.76,bookstore_customers
7488,17-01-2020,YYC-DT,4,0.32,117.13,bookstore_customers
7489,02-10-2023,YYC-NW,3,0.35,175.58,bookstore_customers
7490,11-08-2023,YYC-SE,14,0.39,222.76,bookstore_customers
7491,24-03-2021,YYC-NW,8,0.5,82.45,bookstore_customers
7492,07-05-2022,YYC-DT,10,0.31,38.03,bookstore_customers
7493,28-07-2023,YYC-DT,2,0.19,63.03,bookstore_customers
7494,26-02-2021,YYC-NW,7,0.37,87.11,bookstore_customers
7495,05-11-2020,YYC-SE,0,0.28,80.6,bookstore_customers
7496,03-07-2024,YYC-DT,4,0.35,134.85,bookstore_customers
7497,15-01-2019,YYC-NW,17,0.58,100.1,bookstore_customers
7498,18-12-2024,YYC-DT,17,0.19,33.34,bookstore_customers
7499,15-06-2021,YYC-SE,8,0.22,97.52,bookstore_customers
7500,05-03-2020,YYC-DT,6,0.32,66.5,bookstore_customers
7501,21-09-2021,YYC-SE,19,0.26,26.41,bookstore_customers
7502,10-12-2022,YYC-DT,3,0.2,112.31,bookstore_customers
7503,15-08-2022,YYC-DT,11,0.48,331.99,bookstore_customers
7504,18-12-2019,YYC-DT,0,0.41,183.01,bookstore_customers
7505,18-01-2023,YYC-DT,10,0.18,144.81,bookstore_customers
7506,01-08-2023,YYC-NW,11,0.27,190.42,bookstore_customers
7507,01-12-2019,YYC-DT,1,0.13,109.62,bookstore_customers
7508,28-05-2020,YYC-DT,9,0.13,154.46,bookstore_customers
7509,30-09-2019,YYC-DT,7,0.04,120.47,bookstore_customers
7510,27-04-2023,YYC-SE,3,0.15,70.28,bookstore_customers
7511,12-12-2022,YYC-DT,12,0.32,133.99,bookstore_customers
7512,21-01-2023,YYC-SE,11,0.38,57.44,bookstore_customers
7513,09-11-2024,YYC-DT,0,0.57,137.47,bookstore_customers
7514,10-02-2024,YYC-DT,7,0.22,64.43,bookstore_customers
7515,20-08-2024,YYC-NW,11,0.29,94.91,bookstore_customers
7516,24-08-2022,YYC-SE,9,0.42,180.29,bookstore_customers
7517,27-07-2020,YYC-NW,11,0.34,180.62,bookstore_customers
7518,05-05-2019,YYC-DT,14,0.3,374.19,bookstore_customers
7519,27-06-2022,YYC-DT,10,0.13,146.43,bookstore_customers
7520,15-10-2024,YYC-DT,6,0.2,76.99,bookstore_customers
7521,08-11-2021,YYC-SE,10,0.31,154.61,bookstore_customers
7522,15-02-2023,YYC-DT,1,0.28,120.85,bookstore_customers
7523,07-12-2024,YYC-NW,0,0.45,101.45,bookstore_customers
7524,18-04-2020,YYC-DT,3,0.36,110.74,bookstore_customers
7525,25-12-2020,YYC-DT,3,0.29,146.61,bookstore_customers
7526,28-01-2022,YYC-SE,2,0.12,72.93,bookstore_customers
7527,25-02-2023,YYC-DT,5,0.21,159.34,bookstore_customers
7528,11-01-2021,YYC-DT,11,0.33,225.03,bookstore_customers
7529,19-02-2021,YYC-NW,0,0.07,97.74,bookstore_customers
7530,09-09-2024,YYC-DT,18,0.21,75.73,bookstore_customers
7531,23-04-2019,YYC-NW,6,0.34,455.79,bookstore_customers
7532,20-01-2021,YYC-DT,9,0.02,302.62,bookstore_customers
7533,05-05-2024,YYC-SE,17,0.3,291.27,bookstore_customers
7534,30-06-2024,YYC-DT,13,0.23,47.54,bookstore_customers
7535,29-11-2022,YYC-NW,18,0.16,69.72,bookstore_customers
7536,10-09-2024,YYC-DT,8,0.42,130.97,bookstore_customers
7537,23-06-2024,YYC-SE,0,0.15,22.66,bookstore_customers
7538,22-03-2021,YYC-NW,0,0.64,61.42,bookstore_customers
7539,04-09-2020,YYC-SE,9,0.45,24.32,bookstore_customers
7540,14-02-2019,YYC-SE,6,0.26,131.54,bookstore_customers
7541,09-02-2022,YYC-DT,3,0.22,127.07,bookstore_customers
7542,06-04-2020,YYC-DT,0,0.52,312.77,bookstore_customers
7543,05-08-2024,YYC-DT,0,0.18,205.32,bookstore_customers
7544,18-03-2019,YYC-SE,0,0.31,65.3,bookstore_customers
7545,04-09-2021,YYC-NW,16,0.53,38.48,bookstore_customers
7546,20-03-2024,YYC-DT,0,0.61,221.95,bookstore_customers
7547,30-01-2019,YYC-NW,0,0.36,155.18,bookstore_customers
7548,13-07-2021,YYC-NW,10,0.13,94.87,bookstore_customers
7549,08-03-2020,YYC-DT,6,0.49,360.4,bookstore_customers
7550,30-03-2024,YYC-DT,7,0.34,158.08,bookstore_customers
7551,24-07-2020,YYC-SE,4,0.13,39.08,bookstore_customers
7552,03-11-2024,YYC-NW,8,0.14,171.9,bookstore_customers
7553,02-06-2021,YYC-DT,13,0.31,225.63,bookstore_customers
7554,31-12-2022,YYC-DT,19,0.27,91.75,bookstore_customers
7555,24-11-2021,YYC-DT,6,0.22,84.69,bookstore_customers
7556,07-07-2024,YYC-NW,11,0.13,153.76,bookstore_customers
7557,28-11-2020,YYC-NW,11,0.09,231.81,bookstore_customers
7558,17-06-2024,YYC-DT,5,0.2,160.3,bookstore_customers
7559,06-03-2023,YYC-SE,1,0.59,180.04,bookstore_customers
7560,16-03-2022,YYC-DT,4,0.21,144.71,bookstore_customers
7561,24-12-2019,YYC-DT,6,0.41,263.13,bookstore_customers
7562,14-05-2020,YYC-NW,14,0.02,155.88,bookstore_customers
7563,02-03-2021,YYC-DT,9,0.28,64.92,bookstore_customers
7564,15-08-2019,YYC-DT,13,0.2,176.88,bookstore_customers
7565,02-04-2021,YYC-SE,11,0.28,26.01,bookstore_customers
7566,20-04-2023,YYC-DT,5,0.21,128.51,bookstore_customers
7567,09-02-2019,YYC-DT,14,0.61,86.68,bookstore_customers
7568,25-07-2022,YYC-SE,8,0.04,54.83,bookstore_customers
7569,27-12-2023,YYC-NW,1,0.04,64.92,bookstore_customers
7570,22-10-2019,YYC-DT,5,0.2,175.32,bookstore_customers
7571,13-09-2020,YYC-NW,4,0.51,27.21,bookstore_customers
7572,22-01-2020,YYC-SE,2,0.14,82.02,bookstore_customers
7573,23-03-2021,YYC-SE,5,0.32,93.86,bookstore_customers
7574,20-03-2022,YYC-SE,0,0.43,81.08,bookstore_customers
7575,11-03-2022,YYC-NW,6,0.15,194.85,bookstore_customers
7576,06-01-2021,YYC-DT,9,0.19,107.49,bookstore_customers
7577,13-08-2020,YYC-NW,5,0.17,265.44,bookstore_customers
7578,07-09-2020,YYC-DT,11,0.2,302.94,bookstore_customers
7579,04-01-2021,YYC-DT,3,0.47,172.6,bookstore_customers
7580,29-11-2021,YYC-DT,0,0.33,30.28,bookstore_customers
7581,09-03-2019,YYC-NW,9,0.35,176.99,bookstore_customers
7582,12-07-2021,YYC-NW,1,0.19,73.95,bookstore_customers
7583,08-07-2020,YYC-DT,11,0.56,192.59,bookstore_customers
7584,02-11-2019,YYC-NW,9,0.45,110.15,bookstore_customers
7585,02-11-2021,YYC-DT,6,0.21,367.05,bookstore_customers
7586,18-12-2021,YYC-SE,3,0.26,161.49,bookstore_customers
7587,01-02-2024,YYC-NW,6,0.45,155.57,bookstore_customers
7588,24-09-2023,YYC-DT,9,0.47,109.92,bookstore_customers
7589,24-04-2021,YYC-NW,10,0.54,135.34,bookstore_customers
7590,26-06-2023,YYC-NW,8,0.2,317.46,bookstore_customers
7591,07-04-2024,YYC-NW,14,0.11,143.53,bookstore_customers
7592,05-05-2021,YYC-DT,0,0.28,178.15,bookstore_customers
7593,28-07-2023,YYC-SE,12,0.25,290.59,bookstore_customers
7594,14-12-2020,YYC-DT,12,0.55,69.47,bookstore_customers
7595,21-01-2024,YYC-SE,15,0.07,148.22,bookstore_customers
7596,25-11-2024,YYC-NW,0,0.5,182.09,bookstore_customers
7597,12-06-2022,YYC-DT,6,0.47,139.02,bookstore_customers
7598,31-05-2023,YYC-DT,6,0.37,51.12,bookstore_customers
7599,13-12-2019,YYC-NW,9,0.5,172.05,bookstore_customers
7600,06-07-2023,YYC-DT,7,0.27,107.22,bookstore_customers
7601,31-03-2020,YYC-DT,12,0.37,21.41,bookstore_customers
7602,06-05-2019,YYC-NW,9,0.12,175.71,bookstore_customers
7603,20-03-2023,YYC-SE,10,0.1,56.64,bookstore_customers
7604,10-11-2020,YYC-DT,3,0.1,185,bookstore_customers
7605,18-02-2021,YYC-DT,9,0.15,210.38,bookstore_customers
7606,05-11-2024,YYC-DT,4,0.43,199.37,bookstore_customers
7607,07-08-2019,YYC-DT,7,0.25,21.98,bookstore_customers
7608,16-10-2022,YYC-DT,0,0.27,178.79,bookstore_customers
7609,04-08-2022,YYC-SE,11,0.22,140.33,bookstore_customers
7610,05-09-2023,YYC-DT,4,0.48,16.01,bookstore_customers
7611,29-06-2022,YYC-SE,4,0.31,103.92,bookstore_customers
7612,24-03-2020,YYC-NW,2,0.3,266.04,bookstore_customers
7613,04-11-2023,YYC-DT,9,0.33,126.73,bookstore_customers
7614,09-04-2020,YYC-DT,12,0.22,26.33,bookstore_customers
7615,07-09-2022,YYC-DT,14,0.33,159.48,bookstore_customers
7616,17-08-2024,YYC-NW,10,0.18,177.98,bookstore_customers
7617,26-03-2024,YYC-SE,7,0.33,203.6,bookstore_customers
7618,24-06-2020,YYC-NW,13,0.21,186.99,bookstore_customers
7619,02-08-2024,YYC-DT,15,0.53,339.42,bookstore_customers
7620,03-06-2020,YYC-DT,13,0.07,147.09,bookstore_customers
7621,16-02-2023,YYC-DT,16,0.39,125.55,bookstore_customers
7622,02-12-2019,YYC-DT,6,0.3,471.15,bookstore_customers
7623,15-01-2021,YYC-DT,4,0.17,16.08,bookstore_customers
7624,17-08-2024,YYC-SE,9,0.02,203.83,bookstore_customers
7625,25-04-2023,YYC-NW,8,0.21,229.3,bookstore_customers
7626,16-08-2023,YYC-NW,5,0.1,82.38,bookstore_customers
7627,16-03-2021,YYC-DT,8,0.08,76.12,bookstore_customers
7628,01-10-2020,YYC-NW,6,0.07,324.24,bookstore_customers
7629,22-05-2019,YYC-DT,12,0.47,76.55,bookstore_customers
7630,10-11-2021,YYC-DT,11,0.36,311.08,bookstore_customers
7631,09-12-2024,YYC-DT,1,0.05,145.16,bookstore_customers
7632,15-07-2022,YYC-SE,8,0.07,92.86,bookstore_customers
7633,28-08-2021,YYC-SE,3,0.86,196.26,bookstore_customers
7634,27-01-2024,YYC-DT,11,0.2,110.05,bookstore_customers
7635,18-09-2024,YYC-DT,14,0.17,69.64,bookstore_customers
7636,15-03-2019,YYC-DT,3,0.29,49.83,bookstore_customers
7637,02-03-2024,YYC-NW,12,0.12,67.12,bookstore_customers
7638,12-07-2022,YYC-SE,6,0.14,139.84,bookstore_customers
7639,10-04-2020,YYC-DT,9,0.13,74.36,bookstore_customers
7640,21-12-2023,YYC-DT,12,0.45,147.24,bookstore_customers
7641,02-03-2023,YYC-SE,9,0.08,128.58,bookstore_customers
7642,06-09-2023,YYC-SE,12,0.42,45.93,bookstore_customers
7643,07-12-2024,YYC-DT,1,0.65,314.12,bookstore_customers
7644,13-07-2024,YYC-SE,13,0.52,233.25,bookstore_customers
7645,19-11-2024,YYC-SE,13,0.25,86.04,bookstore_customers
7646,12-07-2024,YYC-DT,13,0.37,38.54,bookstore_customers
7647,02-12-2021,YYC-SE,6,0.18,119.98,bookstore_customers
