date,description,deposit,withdrawal,account_id,net_change,rolling_balance
26-04-2022,Sales sweep deposit,5415.87,0,CHK-001,5415.87,-993451.1
28-04-2022,Inventory supplier payment,0,10607.02,CHK-001,-10607.02,-1004058.12
29-04-2022,Sales sweep deposit,4688.55,0,CHK-001,4688.55,-999369.57
01-05-2022,Sales sweep deposit,4596.15,0,CHK-001,4596.15,-994773.42
02-05-2022,Store & warehouse rent,0,20350,CHK-001,-20350,-1015123.42
03-05-2022,Sales sweep deposit,5525.81,0,CHK-001,5525.81,-1009597.61
03-05-2022,Store & warehouse rent,0,20350,CHK-001,-20350,-1029947.61
05-05-2022,Payroll,0,13822.81,CHK-001,-13822.81,-1043770.42
06-05-2022,Sales sweep deposit,4584.04,0,CHK-001,4584.04,-1039186.38
10-05-2022,Sales sweep deposit,4564.43,0,CHK-001,4564.43,-1034621.95
10-05-2022,Utilities (power/water/internet),0,2273.9,CHK-001,-2273.9,-1036895.85
13-05-2022,Sales sweep deposit,4296.1,0,CHK-001,4296.1,-1032599.75
15-05-2022,Inventory supplier payment,0,8516.46,CHK-001,-8516.46,-1041116.21
15-05-2022,Sales sweep deposit,3871.07,0,CHK-001,3871.07,-1037245.14
17-05-2022,Sales sweep deposit,3800.54,0,CHK-001,3800.54,-1033444.6
19-05-2022,Payroll,0,14059.55,CHK-001,-14059.55,-1047504.15
20-05-2022,Sales sweep deposit,4764.84,0,CHK-001,4764.84,-1042739.31
22-05-2022,Sales sweep deposit,4729.86,0,CHK-001,4729.86,-1038009.45
24-05-2022,Sales sweep deposit,3760.58,0,CHK-001,3760.58,-1034248.87
27-05-2022,Sales sweep deposit,4858.9,0,CHK-001,4858.9,-1029389.97
28-05-2022,Inventory supplier payment,0,9240.94,CHK-001,-9240.94,-1038630.91
31-05-2022,Sales sweep deposit,4171.95,0,CHK-001,4171.95,-1034458.96
01-06-2022,Misc operating expense,0,1493.9,CHK-001,-1493.9,-1035952.86
01-06-2022,Store & warehouse rent,0,20350,CHK-001,-20350,-1056302.86
02-06-2022,Payroll,0,12907.46,CHK-001,-12907.46,-1069210.32
03-06-2022,Sales sweep deposit,3727.27,0,CHK-001,3727.27,-1065483.05
05-06-2022,Sales sweep deposit,5137.85,0,CHK-001,5137.85,-1060345.2
07-06-2022,Sales sweep deposit,5025.92,0,CHK-001,5025.92,-1055319.28
10-06-2022,Sales sweep deposit,4485.11,0,CHK-001,4485.11,-1050834.17
10-06-2022,Utilities (power/water/internet),0,2599.77,CHK-001,-2599.77,-1053433.94
11-06-2022,Refunds / chargeback reversal,425.66,0,CHK-001,425.66,-1053008.28
14-06-2022,Sales sweep deposit,5373.49,0,CHK-001,5373.49,-1047634.79
15-06-2022,Inventory supplier payment,0,9502.77,CHK-001,-9502.77,-1057137.56
16-06-2022,Payroll,0,13109.83,CHK-001,-13109.83,-1070247.39
17-06-2022,Sales sweep deposit,5356.3,0,CHK-001,5356.3,-1064891.09
21-06-2022,Sales sweep deposit,4290.89,0,CHK-001,4290.89,-1060600.2
24-06-2022,Sales sweep deposit,5358.41,0,CHK-001,5358.41,-1055241.79
25-06-2022,Refunds / chargeback reversal,366.69,0,CHK-001,366.69,-1054875.1
28-06-2022,Inventory supplier payment,0,9254.59,CHK-001,-9254.59,-1064129.69
28-06-2022,Sales sweep deposit,4208.21,0,CHK-001,4208.21,-1059921.48
30-06-2022,Payroll,0,13358.2,CHK-001,-13358.2,-1073279.68
01-07-2022,Sales sweep deposit,3971.94,0,CHK-001,3971.94,-1069307.74
01-07-2022,Store & warehouse rent,0,20350,CHK-001,-20350,-1089657.74
03-07-2022,Sales sweep deposit,4798.14,0,CHK-001,4798.14,-1084859.6
05-07-2022,Sales sweep deposit,3994,0,CHK-001,3994,-1080865.6
08-07-2022,Sales sweep deposit,4200.4,0,CHK-001,4200.4,-1076665.2
09-07-2022,Refunds / chargeback reversal,161.23,0,CHK-001,161.23,-1076503.97
10-07-2022,Sales sweep deposit,5478.18,0,CHK-001,5478.18,-1071025.79
12-07-2022,Sales sweep deposit,4407.62,0,CHK-001,4407.62,-1066618.17
14-07-2022,Payroll,0,13071.4,CHK-001,-13071.4,-1079689.57
15-07-2022,Inventory supplier payment,0,9555.12,CHK-001,-9555.12,-1089244.69
15-07-2022,Sales sweep deposit,5356.43,0,CHK-001,5356.43,-1083888.26
18-07-2022,Misc operating expense,0,1462.14,CHK-001,-1462.14,-1085350.4
19-07-2022,Sales sweep deposit,4514.05,0,CHK-001,4514.05,-1080836.35
22-07-2022,Sales sweep deposit,4152.97,0,CHK-001,4152.97,-1076683.38
26-07-2022,Sales sweep deposit,5426.75,0,CHK-001,5426.75,-1071256.63
28-07-2022,Inventory supplier payment,0,10157.24,CHK-001,-10157.24,-1081413.87
28-07-2022,Payroll,0,14342.67,CHK-001,-14342.67,-1095756.54
29-07-2022,Sales sweep deposit,4785.43,0,CHK-001,4785.43,-1090971.11
01-08-2022,Store & warehouse rent,0,20350,CHK-001,-20350,-1111321.11
02-08-2022,Sales sweep deposit,5263.02,0,CHK-001,5263.02,-1106058.09
05-08-2022,Sales sweep deposit,5196.92,0,CHK-001,5196.92,-1100861.17
08-08-2022,Misc operating expense,0,1686.12,CHK-001,-1686.12,-1102547.29
09-08-2022,Sales sweep deposit,5932.01,0,CHK-001,5932.01,-1096615.28
10-08-2022,Misc operating expense,0,491.77,CHK-001,-491.77,-1097107.05
10-08-2022,Utilities (power/water/internet),0,2507.93,CHK-001,-2507.93,-1099614.98
11-08-2022,Payroll,0,12695.7,CHK-001,-12695.7,-1112310.68
12-08-2022,Sales sweep deposit,5954.23,0,CHK-001,5954.23,-1106356.45
15-08-2022,Inventory supplier payment,0,11605.67,CHK-001,-11605.67,-1117962.12
16-08-2022,Sales sweep deposit,5644.84,0,CHK-001,5644.84,-1112317.28
19-08-2022,Sales sweep deposit,5575.78,0,CHK-001,5575.78,-1106741.5
21-08-2022,Sales sweep deposit,4411.7,0,CHK-001,4411.7,-1102329.8
23-08-2022,Sales sweep deposit,5946.76,0,CHK-001,5946.76,-1096383.04
25-08-2022,Payroll,0,14038.01,CHK-001,-14038.01,-1110421.05
26-08-2022,Sales sweep deposit,5578.65,0,CHK-001,5578.65,-1104842.4
28-08-2022,Inventory supplier payment,0,12172.06,CHK-001,-12172.06,-1117014.46
30-08-2022,Sales sweep deposit,4538.22,0,CHK-001,4538.22,-1112476.24
01-09-2022,Store & warehouse rent,0,20350,CHK-001,-20350,-1132826.24
02-09-2022,Sales sweep deposit,5089.19,0,CHK-001,5089.19,-1127737.05
06-09-2022,Sales sweep deposit,5309.44,0,CHK-001,5309.44,-1122427.61
08-09-2022,Payroll,0,12834.33,CHK-001,-12834.33,-1135261.94
09-09-2022,Sales sweep deposit,5573.17,0,CHK-001,5573.17,-1129688.77
13-09-2022,Sales sweep deposit,4682.23,0,CHK-001,4682.23,-1125006.54
15-09-2022,Inventory supplier payment,0,9873.68,CHK-001,-9873.68,-1134880.22
16-09-2022,Sales sweep deposit,5051.88,0,CHK-001,5051.88,-1129828.34
19-09-2022,Misc operating expense,0,336.5,CHK-001,-336.5,-1130164.84
20-09-2022,Sales sweep deposit,6096.74,0,CHK-001,6096.74,-1124068.1
22-09-2022,Payroll,0,12209.91,CHK-001,-12209.91,-1136278.01
23-09-2022,Sales sweep deposit,4419.7,0,CHK-001,4419.7,-1131858.31
27-09-2022,Sales sweep deposit,5067.46,0,CHK-001,5067.46,-1126790.85
28-09-2022,Inventory supplier payment,0,11863.01,CHK-001,-11863.01,-1138653.86
30-09-2022,Sales sweep deposit,4953.08,0,CHK-001,4953.08,-1133700.78
02-10-2022,Sales sweep deposit,5269.56,0,CHK-001,5269.56,-1128431.22
03-10-2022,Store & warehouse rent,0,20350,CHK-001,-20350,-1148781.22
04-10-2022,Sales sweep deposit,4436.13,0,CHK-001,4436.13,-1144345.09
06-10-2022,Payroll,0,14133.05,CHK-001,-14133.05,-1158478.14
07-10-2022,Sales sweep deposit,4719.18,0,CHK-001,4719.18,-1153758.96
10-10-2022,Utilities (power/water/internet),0,2500.09,CHK-001,-2500.09,-1156259.05
11-10-2022,Sales sweep deposit,5281.83,0,CHK-001,5281.83,-1150977.22
14-10-2022,Sales sweep deposit,3931.12,0,CHK-001,3931.12,-1147046.1
15-10-2022,Inventory supplier payment,0,9812.62,CHK-001,-9812.62,-1156858.72
16-10-2022,Sales sweep deposit,4109.73,0,CHK-001,4109.73,-1152748.99
18-10-2022,Sales sweep deposit,4566.41,0,CHK-001,4566.41,-1148182.58
20-10-2022,Payroll,0,13288.06,CHK-001,-13288.06,-1161470.64
21-10-2022,Sales sweep deposit,4128.23,0,CHK-001,4128.23,-1157342.41
23-10-2022,Sales sweep deposit,5354.63,0,CHK-001,5354.63,-1151987.78
25-10-2022,Sales sweep deposit,3791.14,0,CHK-001,3791.14,-1148196.64
28-10-2022,Inventory supplier payment,0,9686.41,CHK-001,-9686.41,-1157883.05
28-10-2022,Sales sweep deposit,3783.06,0,CHK-001,3783.06,-1154099.99
01-11-2022,Sales sweep deposit,6135.74,0,CHK-001,6135.74,-1147964.25
01-11-2022,Store & warehouse rent,0,20350,CHK-001,-20350,-1168314.25
02-11-2022,Misc operating expense,0,1152.4,CHK-001,-1152.4,-1169466.65
03-11-2022,Payroll,0,13210.33,CHK-001,-13210.33,-1182676.98
04-11-2022,Sales sweep deposit,6093.57,0,CHK-001,6093.57,-1176583.41
08-11-2022,Sales sweep deposit,4896.58,0,CHK-001,4896.58,-1171686.83
10-11-2022,Utilities (power/water/internet),0,2512.65,CHK-001,-2512.65,-1174199.48
11-11-2022,Sales sweep deposit,4916.83,0,CHK-001,4916.83,-1169282.65
15-11-2022,Inventory supplier payment,0,13617.52,CHK-001,-13617.52,-1182900.17
15-11-2022,Sales sweep deposit,5388.7,0,CHK-001,5388.7,-1177511.47
17-11-2022,Payroll,0,13412.76,CHK-001,-13412.76,-1190924.23
18-11-2022,Sales sweep deposit,4759.24,0,CHK-001,4759.24,-1186164.99
22-11-2022,Sales sweep deposit,4528.7,0,CHK-001,4528.7,-1181636.29
23-11-2022,Misc operating expense,0,701.01,CHK-001,-701.01,-1182337.3
25-11-2022,Sales sweep deposit,5673.6,0,CHK-001,5673.6,-1176663.7
28-11-2022,Inventory supplier payment,0,13534.4,CHK-001,-13534.4,-1190198.1
28-11-2022,Misc operating expense,0,228.91,CHK-001,-228.91,-1190427.01
29-11-2022,Sales sweep deposit,5240.65,0,CHK-001,5240.65,-1185186.36
01-12-2022,Payroll,0,12368.54,CHK-001,-12368.54,-1197554.9
01-12-2022,Store & warehouse rent,0,20350,CHK-001,-20350,-1217904.9
02-12-2022,Sales sweep deposit,4885.61,0,CHK-001,4885.61,-1213019.29
06-12-2022,Sales sweep deposit,4712.34,0,CHK-001,4712.34,-1208306.95
09-12-2022,Sales sweep deposit,6639.84,0,CHK-001,6639.84,-1201667.11
13-12-2022,Sales sweep deposit,4621.45,0,CHK-001,4621.45,-1197045.66
15-12-2022,Inventory supplier payment,0,10949.9,CHK-001,-10949.9,-1207995.56
15-12-2022,Payroll,0,13119,CHK-001,-13119,-1221114.56
16-12-2022,Sales sweep deposit,4569.07,0,CHK-001,4569.07,-1216545.49
18-12-2022,Sales sweep deposit,5874.51,0,CHK-001,5874.51,-1210670.98
20-12-2022,Sales sweep deposit,6252.76,0,CHK-001,6252.76,-1204418.22
23-12-2022,Sales sweep deposit,6595.61,0,CHK-001,6595.61,-1197822.61
27-12-2022,Sales sweep deposit,4948.31,0,CHK-001,4948.31,-1192874.3
28-12-2022,Inventory supplier payment,0,12182.5,CHK-001,-12182.5,-1205056.8
29-12-2022,Payroll,0,12999.94,CHK-001,-12999.94,-1218056.74
30-12-2022,Sales sweep deposit,5608.85,0,CHK-001,5608.85,-1212447.89
02-01-2023,Store & warehouse rent,0,21090,CHK-001,-21090,-1233537.89
03-01-2023,Refunds / chargeback reversal,444.23,0,CHK-001,444.23,-1233093.66
03-01-2023,Sales sweep deposit,5580.59,0,CHK-001,5580.59,-1227513.07
03-01-2023,Store & warehouse rent,0,21090,CHK-001,-21090,-1248603.07
06-01-2023,Sales sweep deposit,4387.36,0,CHK-001,4387.36,-1244215.71
09-01-2023,Misc operating expense,0,1234.06,CHK-001,-1234.06,-1245449.77
10-01-2023,Sales sweep deposit,4177.67,0,CHK-001,4177.67,-1241272.1
10-01-2023,Utilities (power/water/internet),0,2480.82,CHK-001,-2480.82,-1243752.92
12-01-2023,Payroll,0,14423.22,CHK-001,-14423.22,-1258176.14
13-01-2023,Sales sweep deposit,4332.21,0,CHK-001,4332.21,-1253843.93
15-01-2023,Inventory supplier payment,0,10430.67,CHK-001,-10430.67,-1264274.6
17-01-2023,Sales sweep deposit,4092.27,0,CHK-001,4092.27,-1260182.33
20-01-2023,Sales sweep deposit,3983.75,0,CHK-001,3983.75,-1256198.58
23-01-2023,Misc operating expense,0,1188.9,CHK-001,-1188.9,-1257387.48
24-01-2023,Sales sweep deposit,5003.45,0,CHK-001,5003.45,-1252384.03
26-01-2023,Payroll,0,14556.57,CHK-001,-14556.57,-1266940.6
27-01-2023,Sales sweep deposit,4133.01,0,CHK-001,4133.01,-1262807.59
28-01-2023,Inventory supplier payment,0,8990.72,CHK-001,-8990.72,-1271798.31
29-01-2023,Sales sweep deposit,5322.17,0,CHK-001,5322.17,-1266476.14
31-01-2023,Sales sweep deposit,5232.88,0,CHK-001,5232.88,-1261243.26
01-02-2023,Store & warehouse rent,0,21090,CHK-001,-21090,-1282333.26
03-02-2023,Sales sweep deposit,5716.32,0,CHK-001,5716.32,-1276616.94
05-02-2023,Sales sweep deposit,4874.06,0,CHK-001,4874.06,-1271742.88
07-02-2023,Sales sweep deposit,4092.75,0,CHK-001,4092.75,-1267650.13
09-02-2023,Payroll,0,13651.1,CHK-001,-13651.1,-1281301.23
10-02-2023,Sales sweep deposit,3851.94,0,CHK-001,3851.94,-1277449.29
10-02-2023,Utilities (power/water/internet),0,2533.36,CHK-001,-2533.36,-1279982.65
12-02-2023,Sales sweep deposit,4681.04,0,CHK-001,4681.04,-1275301.61
14-02-2023,Sales sweep deposit,4218.4,0,CHK-001,4218.4,-1271083.21
15-02-2023,Inventory supplier payment,0,11657.37,CHK-001,-11657.37,-1282740.58
17-02-2023,Sales sweep deposit,4168.79,0,CHK-001,4168.79,-1278571.79
21-02-2023,Sales sweep deposit,4837.42,0,CHK-001,4837.42,-1273734.37
23-02-2023,Payroll,0,13280.27,CHK-001,-13280.27,-1287014.64
24-02-2023,Sales sweep deposit,4510.44,0,CHK-001,4510.44,-1282504.2
26-02-2023,Sales sweep deposit,4962.84,0,CHK-001,4962.84,-1277541.36
28-02-2023,Inventory supplier payment,0,9467.44,CHK-001,-9467.44,-1287008.8
28-02-2023,Sales sweep deposit,4761.02,0,CHK-001,4761.02,-1282247.78
01-03-2023,Store & warehouse rent,0,21090,CHK-001,-21090,-1303337.78
03-03-2023,Sales sweep deposit,4707.38,0,CHK-001,4707.38,-1298630.4
05-03-2023,Sales sweep deposit,5559.39,0,CHK-001,5559.39,-1293071.01
06-03-2023,Misc operating expense,0,1636.91,CHK-001,-1636.91,-1294707.92
07-03-2023,Sales sweep deposit,3907.6,0,CHK-001,3907.6,-1290800.32
09-03-2023,Payroll,0,14914.58,CHK-001,-14914.58,-1305714.9
10-03-2023,Sales sweep deposit,4191.1,0,CHK-001,4191.1,-1301523.8
10-03-2023,Utilities (power/water/internet),0,2409.53,CHK-001,-2409.53,-1303933.33
14-03-2023,Sales sweep deposit,4946.88,0,CHK-001,4946.88,-1298986.45
15-03-2023,Inventory supplier payment,0,9267.9,CHK-001,-9267.9,-1308254.35
17-03-2023,Sales sweep deposit,4574.6,0,CHK-001,4574.6,-1303679.75
21-03-2023,Sales sweep deposit,5614.21,0,CHK-001,5614.21,-1298065.54
23-03-2023,Payroll,0,12794.09,CHK-001,-12794.09,-1310859.63
24-03-2023,Sales sweep deposit,5175.65,0,CHK-001,5175.65,-1305683.98
28-03-2023,Inventory supplier payment,0,9438.83,CHK-001,-9438.83,-1315122.81
28-03-2023,Sales sweep deposit,5550.62,0,CHK-001,5550.62,-1309572.19
31-03-2023,Sales sweep deposit,5083.48,0,CHK-001,5083.48,-1304488.71
03-04-2023,Store & warehouse rent,0,21090,CHK-001,-21090,-1325578.71
04-04-2023,Sales sweep deposit,4157.1,0,CHK-001,4157.1,-1321421.61
06-04-2023,Payroll,0,13103.6,CHK-001,-13103.6,-1334525.21
07-04-2023,Sales sweep deposit,4225.6,0,CHK-001,4225.6,-1330299.61
10-04-2023,Utilities (power/water/internet),0,2395.2,CHK-001,-2395.2,-1332694.81
11-04-2023,Sales sweep deposit,5000.53,0,CHK-001,5000.53,-1327694.28
12-04-2023,Misc operating expense,0,1984.42,CHK-001,-1984.42,-1329678.7
14-04-2023,Sales sweep deposit,4975.49,0,CHK-001,4975.49,-1324703.21
15-04-2023,Inventory supplier payment,0,10067.22,CHK-001,-10067.22,-1334770.43
18-04-2023,Sales sweep deposit,4427.35,0,CHK-001,4427.35,-1330343.08
19-04-2023,Misc operating expense,0,1273.12,CHK-001,-1273.12,-1331616.2
20-04-2023,Payroll,0,13300.73,CHK-001,-13300.73,-1344916.93
21-04-2023,Sales sweep deposit,5439.86,0,CHK-001,5439.86,-1339477.07
25-04-2023,Sales sweep deposit,4801.44,0,CHK-001,4801.44,-1334675.63
28-04-2023,Inventory supplier payment,0,9341.22,CHK-001,-9341.22,-1344016.85
28-04-2023,Sales sweep deposit,5496.02,0,CHK-001,5496.02,-1338520.83
01-05-2023,Store & warehouse rent,0,21090,CHK-001,-21090,-1359610.83
02-05-2023,Sales sweep deposit,4006.79,0,CHK-001,4006.79,-1355604.04
04-05-2023,Payroll,0,12862.27,CHK-001,-12862.27,-1368466.31
05-05-2023,Sales sweep deposit,4237.5,0,CHK-001,4237.5,-1364228.81
09-05-2023,Sales sweep deposit,5662.09,0,CHK-001,5662.09,-1358566.72
10-05-2023,Utilities (power/water/internet),0,2572.08,CHK-001,-2572.08,-1361138.8
12-05-2023,Sales sweep deposit,4558.98,0,CHK-001,4558.98,-1356579.82
14-05-2023,Sales sweep deposit,4633.16,0,CHK-001,4633.16,-1351946.66
15-05-2023,Inventory supplier payment,0,9307.23,CHK-001,-9307.23,-1361253.89
16-05-2023,Sales sweep deposit,5469.24,0,CHK-001,5469.24,-1355784.65
18-05-2023,Payroll,0,14106.61,CHK-001,-14106.61,-1369891.26
19-05-2023,Sales sweep deposit,5073.7,0,CHK-001,5073.7,-1364817.56
23-05-2023,Sales sweep deposit,5610.88,0,CHK-001,5610.88,-1359206.68
24-05-2023,Misc operating expense,0,1034.13,CHK-001,-1034.13,-1360240.81
26-05-2023,Sales sweep deposit,4195.41,0,CHK-001,4195.41,-1356045.4
28-05-2023,Inventory supplier payment,0,10163.35,CHK-001,-10163.35,-1366208.75
29-05-2023,Misc operating expense,0,252.43,CHK-001,-252.43,-1366461.18
30-05-2023,Sales sweep deposit,5156.24,0,CHK-001,5156.24,-1361304.94
01-06-2023,Payroll,0,13956.61,CHK-001,-13956.61,-1375261.55
01-06-2023,Store & warehouse rent,0,21090,CHK-001,-21090,-1396351.55
02-06-2023,Sales sweep deposit,4993.59,0,CHK-001,4993.59,-1391357.96
05-06-2023,Misc operating expense,0,717.07,CHK-001,-717.07,-1392075.03
05-06-2023,Refunds / chargeback reversal,282.22,0,CHK-001,282.22,-1391792.81
06-06-2023,Sales sweep deposit,5078.44,0,CHK-001,5078.44,-1386714.37
09-06-2023,Sales sweep deposit,5019.59,0,CHK-001,5019.59,-1381694.78
11-06-2023,Refunds / chargeback reversal,228.86,0,CHK-001,228.86,-1381465.92
13-06-2023,Sales sweep deposit,4028.24,0,CHK-001,4028.24,-1377437.68
15-06-2023,Inventory supplier payment,0,11740.41,CHK-001,-11740.41,-1389178.09
15-06-2023,Payroll,0,14731.05,CHK-001,-14731.05,-1403909.14
16-06-2023,Sales sweep deposit,5379.97,0,CHK-001,5379.97,-1398529.17
18-06-2023,Sales sweep deposit,4074.38,0,CHK-001,4074.38,-1394454.79
20-06-2023,Sales sweep deposit,5014.12,0,CHK-001,5014.12,-1389440.67
23-06-2023,Sales sweep deposit,5345.52,0,CHK-001,5345.52,-1384095.15
27-06-2023,Sales sweep deposit,4720.46,0,CHK-001,4720.46,-1379374.69
28-06-2023,Inventory supplier payment,0,10956.01,CHK-001,-10956.01,-1390330.7
28-06-2023,Misc operating expense,0,1918.85,CHK-001,-1918.85,-1392249.55
29-06-2023,Payroll,0,12808.12,CHK-001,-12808.12,-1405057.67
30-06-2023,Sales sweep deposit,4261.81,0,CHK-001,4261.81,-1400795.86
03-07-2023,Store & warehouse rent,0,21090,CHK-001,-21090,-1421885.86
04-07-2023,Sales sweep deposit,5538.78,0,CHK-001,5538.78,-1416347.08
07-07-2023,Sales sweep deposit,4263.98,0,CHK-001,4263.98,-1412083.1
10-07-2023,Utilities (power/water/internet),0,2727.5,CHK-001,-2727.5,-1414810.6
11-07-2023,Sales sweep deposit,5441.82,0,CHK-001,5441.82,-1409368.78
12-07-2023,Misc operating expense,0,963.06,CHK-001,-963.06,-1410331.84
13-07-2023,Payroll,0,13509.38,CHK-001,-13509.38,-1423841.22
14-07-2023,Sales sweep deposit,5644.6,0,CHK-001,5644.6,-1418196.62
15-07-2023,Inventory supplier payment,0,11094.19,CHK-001,-11094.19,-1429290.81
18-07-2023,Sales sweep deposit,4166.33,0,CHK-001,4166.33,-1425124.48
21-07-2023,Refunds / chargeback reversal,352.66,0,CHK-001,352.66,-1424771.82
21-07-2023,Sales sweep deposit,5660.98,0,CHK-001,5660.98,-1419110.84
23-07-2023,Sales sweep deposit,5116.89,0,CHK-001,5116.89,-1413993.95
25-07-2023,Sales sweep deposit,4455.47,0,CHK-001,4455.47,-1409538.48
27-07-2023,Payroll,0,14277.44,CHK-001,-14277.44,-1423815.92
28-07-2023,Inventory supplier payment,0,9079.83,CHK-001,-9079.83,-1432895.75
28-07-2023,Sales sweep deposit,4608.18,0,CHK-001,4608.18,-1428287.57
01-08-2023,Sales sweep deposit,5379.41,0,CHK-001,5379.41,-1422908.16
01-08-2023,Store & warehouse rent,0,21090,CHK-001,-21090,-1443998.16
04-08-2023,Sales sweep deposit,5857.5,0,CHK-001,5857.5,-1438140.66
08-08-2023,Sales sweep deposit,5419.03,0,CHK-001,5419.03,-1432721.63
09-08-2023,Refunds / chargeback reversal,352.01,0,CHK-001,352.01,-1432369.62
10-08-2023,Payroll,0,13446.9,CHK-001,-13446.9,-1445816.52
10-08-2023,Utilities (power/water/internet),0,2423.63,CHK-001,-2423.63,-1448240.15
11-08-2023,Sales sweep deposit,4847.16,0,CHK-001,4847.16,-1443392.99
15-08-2023,Inventory supplier payment,0,11970.52,CHK-001,-11970.52,-1455363.51
15-08-2023,Sales sweep deposit,5620.69,0,CHK-001,5620.69,-1449742.82
18-08-2023,Sales sweep deposit,4553.17,0,CHK-001,4553.17,-1445189.65
21-08-2023,Misc operating expense,0,1199.18,CHK-001,-1199.18,-1446388.83
22-08-2023,Sales sweep deposit,4814.17,0,CHK-001,4814.17,-1441574.66
24-08-2023,Payroll,0,12648.96,CHK-001,-12648.96,-1454223.62
25-08-2023,Sales sweep deposit,5282.94,0,CHK-001,5282.94,-1448940.68
26-08-2023,Refunds / chargeback reversal,439.76,0,CHK-001,439.76,-1448500.92
28-08-2023,Inventory supplier payment,0,12165.06,CHK-001,-12165.06,-1460665.98
29-08-2023,Sales sweep deposit,5059.95,0,CHK-001,5059.95,-1455606.03
01-09-2023,Sales sweep deposit,4235.59,0,CHK-001,4235.59,-1451370.44
01-09-2023,Store & warehouse rent,0,21090,CHK-001,-21090,-1472460.44
05-09-2023,Sales sweep deposit,5922.61,0,CHK-001,5922.61,-1466537.83
07-09-2023,Payroll,0,13900.42,CHK-001,-13900.42,-1480438.25
08-09-2023,Sales sweep deposit,6226.3,0,CHK-001,6226.3,-1474211.95
12-09-2023,Sales sweep deposit,5604.02,0,CHK-001,5604.02,-1468607.93
15-09-2023,Inventory supplier payment,0,10893.21,CHK-001,-10893.21,-1479501.14
15-09-2023,Sales sweep deposit,4517.07,0,CHK-001,4517.07,-1474984.07
17-09-2023,Sales sweep deposit,4375.54,0,CHK-001,4375.54,-1470608.53
19-09-2023,Sales sweep deposit,4620.74,0,CHK-001,4620.74,-1465987.79
20-09-2023,Misc operating expense,0,429.87,CHK-001,-429.87,-1466417.66
21-09-2023,Payroll,0,13680.36,CHK-001,-13680.36,-1480098.02
22-09-2023,Sales sweep deposit,4861.98,0,CHK-001,4861.98,-1475236.04
26-09-2023,Sales sweep deposit,4509.03,0,CHK-001,4509.03,-1470727.01
28-09-2023,Inventory supplier payment,0,12375.03,CHK-001,-12375.03,-1483102.04
29-09-2023,Sales sweep deposit,4518.05,0,CHK-001,4518.05,-1478583.99
01-10-2023,Sales sweep deposit,4803.83,0,CHK-001,4803.83,-1473780.16
02-10-2023,Store & warehouse rent,0,21090,CHK-001,-21090,-1494870.16
03-10-2023,Sales sweep deposit,4014.9,0,CHK-001,4014.9,-1490855.26
03-10-2023,Store & warehouse rent,0,21090,CHK-001,-21090,-1511945.26
05-10-2023,Payroll,0,12730.35,CHK-001,-12730.35,-1524675.61
06-10-2023,Sales sweep deposit,5498.57,0,CHK-001,5498.57,-1519177.04
09-10-2023,Misc operating expense,0,903.43,CHK-001,-903.43,-1520080.47
10-10-2023,Sales sweep deposit,4664.88,0,CHK-001,4664.88,-1515415.59
10-10-2023,Utilities (power/water/internet),0,2603.09,CHK-001,-2603.09,-1518018.68
13-10-2023,Sales sweep deposit,4925.33,0,CHK-001,4925.33,-1513093.35
15-10-2023,Inventory supplier payment,0,10471.49,CHK-001,-10471.49,-1523564.84
16-10-2023,Misc operating expense,0,1280.5,CHK-001,-1280.5,-1524845.34
17-10-2023,Sales sweep deposit,5684.28,0,CHK-001,5684.28,-1519161.06
19-10-2023,Payroll,0,13948.4,CHK-001,-13948.4,-1533109.46
20-10-2023,Sales sweep deposit,4494.77,0,CHK-001,4494.77,-1528614.69
22-10-2023,Sales sweep deposit,4870.84,0,CHK-001,4870.84,-1523743.85
24-10-2023,Sales sweep deposit,4203.1,0,CHK-001,4203.1,-1519540.75
27-10-2023,Sales sweep deposit,5113.48,0,CHK-001,5113.48,-1514427.27
28-10-2023,Inventory supplier payment,0,8768.34,CHK-001,-8768.34,-1523195.61
31-10-2023,Sales sweep deposit,5111.23,0,CHK-001,5111.23,-1518084.38
01-11-2023,Store & warehouse rent,0,21090,CHK-001,-21090,-1539174.38
02-11-2023,Payroll,0,14654.37,CHK-001,-14654.37,-1553828.75
03-11-2023,Sales sweep deposit,5671.91,0,CHK-001,5671.91,-1548156.84
07-11-2023,Sales sweep deposit,6113.37,0,CHK-001,6113.37,-1542043.47
10-11-2023,Sales sweep deposit,5547.01,0,CHK-001,5547.01,-1536496.46
10-11-2023,Utilities (power/water/internet),0,2747.18,CHK-001,-2747.18,-1539243.64
14-11-2023,Sales sweep deposit,6228.84,0,CHK-001,6228.84,-1533014.8
15-11-2023,Inventory supplier payment,0,12516.57,CHK-001,-12516.57,-1545531.37
16-11-2023,Payroll,0,12433.59,CHK-001,-12433.59,-1557964.96
17-11-2023,Sales sweep deposit,6995.55,0,CHK-001,6995.55,-1550969.41
21-11-2023,Sales sweep deposit,5479.09,0,CHK-001,5479.09,-1545490.32
23-11-2023,Refunds / chargeback reversal,246.62,0,CHK-001,246.62,-1545243.7
24-11-2023,Sales sweep deposit,4685.51,0,CHK-001,4685.51,-1540558.19
28-11-2023,Inventory supplier payment,0,13974.62,CHK-001,-13974.62,-1554532.81
28-11-2023,Sales sweep deposit,6891.26,0,CHK-001,6891.26,-1547641.55
